tid,cls,row,col
140,0,133,220
140,0,139,151
140,0,139,171
140,0,141,58
140,0,141,60
140,0,141,121
140,0,142,198
140,0,143,244
140,0,146,0
140,0,149,212
140,0,150,127
140,0,156,190
140,0,156,234
140,0,159,1
140,0,159,204
140,0,160,232
140,0,162,249
140,0,164,158
140,0,166,160
140,0,167,136
140,0,167,162
140,0,168,15
140,0,170,208
140,0,171,190
140,0,173,162
140,0,173,206
140,0,173,236
140,0,176,186
140,0,177,103
140,0,178,93
140,0,179,234
140,0,181,74
140,0,187,216
140,0,189,59
140,0,198,207
140,0,200,196
140,0,201,239
140,0,202,195
140,0,205,237
140,0,206,53
140,0,206,217
140,0,207,218
140,0,210,135
140,0,211,205
140,0,213,146
140,0,213,223
140,0,214,0
140,0,217,99
140,0,219,244
140,0,221,117
140,0,222,146
140,0,223,242
140,0,226,59
140,0,226,182
140,0,226,234
140,0,227,251
140,0,227,253
140,0,228,131
140,0,228,177
140,0,228,226
140,0,229,156
140,0,230,253
140,0,232,237
140,0,234,209
140,0,238,222
140,0,238,242
140,0,241,54
140,0,241,97
140,0,242,177
140,0,242,220
140,0,243,199
140,0,246,244
141,0,0,156
141,0,2,210
141,0,3,20
141,0,4,9
141,0,4,87
141,0,4,150
141,0,5,205
141,0,7,72
141,0,8,199
141,0,8,211
141,0,8,246
141,0,9,41
141,0,9,186
141,0,10,127
141,0,11,40
141,0,11,158
141,0,16,27
141,0,16,83
141,0,16,189
141,0,17,40
141,0,17,47
141,0,17,199
141,0,19,102
141,0,19,131
141,0,20,89
141,0,20,93
141,0,21,14
141,0,22,97
141,0,22,205
141,0,23,8
141,0,23,27
141,0,23,99
141,0,24,234
141,0,25,238
141,0,25,252
141,0,25,254
141,0,26,59
141,0,26,224
141,0,28,132
141,0,28,255
141,0,29,129
141,0,29,234
141,0,31,154
141,0,32,156
141,0,32,198
141,0,33,90
141,0,34,72
141,0,34,233
141,0,35,55
141,0,35,236
141,0,36,47
141,0,37,120
141,0,37,142
141,0,38,93
141,0,39,178
141,0,39,183
141,0,39,229
141,0,40,86
141,0,40,132
141,0,41,26
141,0,41,153
141,0,42,47
141,0,42,92
141,0,43,56
141,0,43,61
141,0,45,244
141,0,45,248
141,0,46,11
141,0,46,56
141,0,46,62
141,0,46,202
141,0,47,34
141,0,47,64
141,0,47,171
141,0,48,125
141,0,49,143
141,0,49,242
141,0,50,212
141,0,51,74
141,0,51,91
141,0,52,241
141,0,54,54
141,0,54,109
141,0,54,160
141,0,55,44
141,0,56,35
141,0,56,52
141,0,56,162
141,0,58,171
141,0,58,208
141,0,59,82
141,0,59,219
141,0,60,187
141,0,61,10
141,0,61,118
141,0,62,136
141,0,64,94
141,0,65,4
141,0,65,253
141,0,66,181
141,0,68,3
141,0,69,188
141,0,69,219
141,0,70,198
141,0,73,119
141,0,74,144
141,0,74,174
141,0,75,50
141,0,75,136
141,0,79,145
141,0,80,172
141,0,81,68
141,0,83,182
141,0,83,188
141,0,84,130
141,0,84,137
141,0,85,87
141,0,85,147
141,0,86,56
141,0,86,74
141,0,86,78
141,0,86,210
141,0,87,142
141,0,87,155
141,0,88,115
141,0,88,216
141,0,88,228
141,0,89,184
141,0,91,123
141,0,92,56
141,0,92,187
141,0,94,9
141,0,94,27
141,0,94,118
141,0,94,233
141,0,95,35
141,0,95,101
141,0,96,26
141,0,96,107
141,0,96,235
141,0,97,101
141,0,98,29
141,0,98,129
141,0,98,219
141,0,99,88
141,0,99,198
141,0,100,79
141,0,103,59
141,0,103,144
141,0,105,131
141,0,106,203
141,0,106,255
141,0,107,106
141,0,108,92
141,0,108,169
141,0,108,199
141,0,110,81
141,0,110,252
141,0,111,12
141,0,114,161
141,0,114,219
141,0,115,184
141,0,117,131
141,0,117,133
141,0,117,247
141,0,118,244
141,0,119,126
141,0,120,10
141,0,121,208
141,0,122,68
141,0,122,194
141,0,123,108
141,0,123,121
141,0,123,251
141,0,124,252
141,0,127,95
141,0,127,105
141,0,129,109
141,0,129,174
141,0,131,72
141,0,131,164
141,0,131,210
141,0,132,23
141,0,134,155
141,0,136,178
141,0,137,102
141,0,138,141
141,0,143,63
141,0,143,240
141,0,146,94
141,0,146,227
141,0,147,167
141,0,149,66
141,0,149,144
141,0,153,87
141,0,153,177
141,0,158,220
141,0,159,162
141,0,160,24
141,0,160,88
141,0,160,198
141,0,162,165
141,0,163,136
141,0,163,156
141,0,164,255
141,0,165,168
141,0,171,203
141,0,171,248
141,0,172,90
141,0,172,100
141,0,172,217
141,0,173,176
141,0,182,123
141,0,182,135
141,0,182,147
141,0,185,35
141,0,186,183
141,0,187,143
141,0,188,37
141,0,189,129
141,0,189,172
141,0,196,126
141,0,200,35
141,0,201,7
141,0,202,226
141,0,203,132
141,0,204,184
141,0,206,159
141,0,206,188
141,0,206,207
141,0,209,129
141,0,209,143
141,0,210,139
141,0,214,32
141,0,214,112
141,0,214,186
141,0,218,37
141,0,219,218
141,0,220,146
141,0,222,195
141,0,222,24
141,0,223,208
141,0,224,38
141,0,225,66
141,0,225,111
141,0,225,174
141,0,225,223
141,0,226,43
141,0,226,251
141,0,227,219
141,0,227,240
141,0,228,180
141,0,230,179
141,0,230,198
141,0,231,81
141,0,232,183
141,0,235,241
141,0,235,253
141,0,241,52
141,0,241,171
141,0,243,40
141,0,245,246
141,0,249,33
141,0,251,121
141,0,253,5
142,0,1,108
142,0,4,96
142,0,8,73
142,0,12,175
142,0,13,238
142,0,16,137
142,0,22,127
142,0,31,128
142,0,32,210
142,0,34,107
142,0,37,216
142,0,40,66
142,0,40,97
142,0,50,96
142,0,52,146
142,0,52,252
142,0,53,114
142,0,54,52
142,0,55,255
142,0,56,205
142,0,61,172
142,0,64,83
142,0,67,104
142,0,71,10
142,0,72,185
142,0,74,239
142,0,77,76
142,0,80,37
142,0,83,150
142,0,85,15
142,0,89,126
142,0,89,206
142,0,90,87
142,0,90,140
142,0,91,98
142,0,96,243
142,0,98,253
142,0,104,121
142,0,104,237
142,0,105,200
142,0,109,148
142,0,110,17
142,0,111,212
142,0,113,12
142,0,113,92
142,0,114,103
142,0,115,59
142,0,120,4
142,0,120,202
142,0,122,102
142,0,126,27
142,0,127,36
142,0,127,103
142,0,128,167
142,0,130,216
142,0,133,234
142,0,139,255
142,0,142,85
142,0,143,147
142,0,144,59
142,0,146,192
142,0,147,52
142,0,150,248
142,0,151,103
142,0,151,162
142,0,152,40
142,0,153,175
142,0,155,15
142,0,155,247
142,0,157,143
142,0,157,164
142,0,168,24
142,0,168,62
142,0,171,80
142,0,171,247
142,0,173,175
142,0,178,17
142,0,180,81
142,0,182,73
142,0,183,213
142,0,189,167
142,0,189,214
142,0,190,177
142,0,197,161
142,0,198,133
142,0,202,20
142,0,204,87
142,0,205,181
142,0,206,8
142,0,209,63
142,0,210,39
142,0,210,120
142,0,210,213
142,0,211,1
142,0,211,97
142,0,212,127
142,0,213,14
142,0,216,180
142,0,219,117
142,0,219,128
142,0,221,199
142,0,222,194
142,0,224,212
142,0,228,64
142,0,231,207
142,0,232,177
142,0,234,116
142,0,242,23
142,0,242,34
142,0,250,128
142,0,255,200
143,0,3,214
143,0,4,85
143,0,6,153
143,0,6,181
143,0,7,194
143,0,9,164
143,0,10,83
143,0,12,46
143,0,14,188
143,0,15,210
143,0,16,74
143,0,19,121
143,0,20,137
143,0,20,198
143,0,21,132
143,0,22,149
143,0,23,208
143,0,25,176
143,0,25,250
143,0,26,151
143,0,27,231
143,0,32,92
143,0,33,22
143,0,33,141
143,0,35,19
143,0,35,59
143,0,37,108
143,0,40,46
143,0,40,183
143,0,41,215
143,0,42,229
143,0,45,189
143,0,46,8
143,0,46,144
143,0,49,196
143,0,50,111
143,0,55,112
143,0,57,94
143,0,58,63
143,0,59,66
143,0,61,175
143,0,61,241
143,0,63,0
143,0,63,105
143,0,63,230
143,0,64,39
143,0,65,145
143,0,66,84
143,0,66,218
143,0,67,132
143,0,69,193
143,0,73,83
143,0,74,139
143,0,78,100
143,0,79,15
143,0,82,188
143,0,83,76
143,0,85,58
143,0,87,119
143,0,91,23
143,0,91,228
143,0,91,247
143,0,98,94
143,0,101,209
143,0,102,20
143,0,105,235
143,0,106,41
143,0,108,153
143,0,108,199
143,0,111,173
143,0,111,226
143,0,112,36
143,0,113,166
143,0,114,119
143,0,114,219
143,0,115,125
143,0,115,193
143,0,116,19
143,0,120,111
143,0,120,133
143,0,121,26
143,0,121,112
143,0,122,81
143,0,122,187
143,0,129,250
143,0,130,228
143,0,131,11
143,0,131,146
143,0,132,16
143,0,132,178
143,0,136,184
143,0,138,220
143,0,139,12
143,0,140,60
143,0,140,113
143,0,143,50
143,0,143,225
143,0,149,226
143,0,150,55
143,0,150,245
143,0,151,179
143,0,157,223
143,0,158,89
143,0,160,194
143,0,162,69
143,0,163,100
143,0,165,27
143,0,168,220
143,0,168,242
143,0,169,86
143,0,169,251
143,0,174,117
143,0,174,208
143,0,175,173
143,0,177,181
143,0,180,37
143,0,180,140
143,0,181,110
143,0,181,129
143,0,183,242
143,0,186,9
143,0,187,34
143,0,191,34
143,0,191,75
143,0,192,7
143,0,192,127
143,0,192,156
143,0,193,194
143,0,193,228
143,0,196,99
143,0,198,32
143,0,200,64
143,0,200,98
143,0,203,137
143,0,203,165
143,0,204,157
143,0,204,228
143,0,206,70
143,0,206,187
143,0,211,48
143,0,211,137
143,0,211,222
143,0,214,92
143,0,214,145
143,0,217,200
143,0,220,224
143,0,221,14
143,0,221,31
143,0,222,111
143,0,222,237
143,0,224,204
143,0,227,9
143,0,227,107
143,0,229,93
143,0,230,131
143,0,231,21
143,0,233,66
143,0,234,169
143,0,234,192
143,0,236,96
143,0,240,169
143,0,243,69
143,0,244,176
143,0,245,94
143,0,245,133
143,0,246,220
143,0,246,250
143,0,247,110
143,0,248,201
143,0,250,17
143,0,250,101
143,0,254,160
143,0,255,51
143,0,255,124
143,0,255,232
144,0,0,35
144,0,2,24
144,0,2,46
144,0,8,106
144,0,12,222
144,0,13,128
144,0,13,254
144,0,19,42
144,0,20,141
144,0,21,131
144,0,22,21
144,0,24,157
144,0,27,47
144,0,27,81
144,0,27,85
144,0,28,6
144,0,30,131
144,0,32,109
144,0,34,47
144,0,34,155
144,0,35,61
144,0,36,144
144,0,37,206
144,0,38,23
144,0,38,70
144,0,38,94
144,0,39,12
144,0,40,1
144,0,41,155
144,0,44,164
144,0,45,86
144,0,46,19
144,0,46,42
144,0,46,146
144,0,49,73
144,0,50,7
144,0,51,88
144,0,52,21
144,0,52,134
144,0,57,183
144,0,59,189
144,0,61,237
144,0,62,200
144,0,65,140
144,0,65,189
144,0,67,72
144,0,67,190
144,0,68,40
144,0,68,88
144,0,69,21
144,0,69,101
144,0,69,123
144,0,70,142
144,0,71,21
144,0,71,24
144,0,72,37
144,0,72,155
144,0,74,9
144,0,74,114
144,0,74,158
144,0,75,90
144,0,75,140
144,0,75,191
144,0,75,197
144,0,75,202
144,0,75,204
144,0,76,231
144,0,79,191
144,0,80,184
144,0,82,83
144,0,82,95
144,0,82,201
144,0,83,4
144,0,83,217
144,0,83,232
144,0,84,70
144,0,86,238
144,0,86,244
144,0,87,55
144,0,87,71
144,0,88,143
144,0,88,210
144,0,89,48
144,0,89,125
144,0,89,128
144,0,91,107
144,0,91,149
144,0,93,93
144,0,93,168
144,0,94,23
144,0,94,35
144,0,96,226
144,0,98,101
144,0,99,7
144,0,99,224
144,0,101,191
144,0,102,57
144,0,102,133
144,0,102,175
144,0,106,25
144,0,106,88
144,0,106,134
144,0,107,24
144,0,108,47
144,0,109,89
144,0,110,94
144,0,113,10
144,0,114,186
144,0,115,160
144,0,116,158
144,0,117,169
144,0,117,125
144,0,118,244
144,0,122,56
144,0,123,74
144,0,123,228
144,0,125,127
144,0,125,178
144,0,126,116
144,0,127,58
144,0,127,237
144,0,128,102
144,0,129,0
144,0,129,168
144,0,130,116
144,0,131,142
144,0,131,227
144,0,132,151
144,0,133,51
144,0,133,133
144,0,134,46
144,0,134,68
144,0,134,249
144,0,135,47
144,0,138,161
144,0,139,64
144,0,139,228
144,0,140,21
144,0,141,154
144,0,146,52
144,0,146,91
144,0,147,130
144,0,147,221
144,0,148,83
144,0,148,169
144,0,149,42
144,0,149,130
144,0,149,210
144,0,149,246
144,0,151,107
144,0,152,58
144,0,152,213
144,0,154,207
144,0,156,151
144,0,156,210
144,0,157,21
144,0,157,45
144,0,157,68
144,0,159,76
144,0,163,54
144,0,167,92
144,0,168,152
144,0,169,194
144,0,172,141
144,0,173,51
144,0,173,184
144,0,175,23
144,0,175,25
144,0,175,84
144,0,177,20
144,0,177,80
144,0,177,89
144,0,179,227
144,0,180,21
144,0,181,17
144,0,181,180
144,0,182,89
144,0,182,206
144,0,184,87
144,0,184,102
144,0,184,246
144,0,186,132
144,0,188,15
144,0,188,160
144,0,190,78
144,0,191,172
144,0,192,105
144,0,194,96
144,0,197,44
144,0,197,50
144,0,199,100
144,0,200,210
144,0,201,95
144,0,203,39
144,0,203,45
144,0,204,0
144,0,204,169
144,0,206,212
144,0,207,110
144,0,207,241
144,0,208,138
144,0,209,174
144,0,210,45
144,0,210,95
144,0,211,93
144,0,212,135
144,0,214,25
144,0,214,134
144,0,215,4
144,0,216,122
144,0,217,227
144,0,218,153
144,0,218,193
144,0,221,230
144,0,222,100
144,0,222,251
144,0,223,45
144,0,223,54
144,0,224,136
144,0,225,2
144,0,226,25
144,0,226,46
144,0,226,82
144,0,226,229
144,0,227,189
144,0,229,42
144,0,230,177
144,0,232,10
144,0,232,174
144,0,233,67
144,0,233,197
144,0,234,34
144,0,234,128
144,0,235,72
144,0,235,134
144,0,235,158
144,0,239,72
144,0,239,82
144,0,240,120
144,0,241,122
144,0,244,72
144,0,244,208
144,0,245,105
144,0,246,241
144,0,247,94
144,0,247,126
144,0,247,231
144,0,249,159
144,0,250,15
144,0,250,69
144,0,252,154
144,0,252,215
144,0,253,33
144,0,254,26
144,0,255,222
144,0,255,251
145,0,1,28
145,0,0,133
145,0,1,249
145,0,4,9
145,0,5,152
145,0,5,193
145,0,7,15
145,0,9,105
145,0,9,188
145,0,13,18
145,0,13,73
145,0,13,221
145,0,14,158
145,0,15,123
145,0,16,1
145,0,16,36
145,0,17,62
145,0,17,64
145,0,19,179
145,0,25,171
145,0,25,201
145,0,27,190
145,0,27,221
145,0,28,122
145,0,28,128
145,0,31,17
145,0,31,159
145,0,32,125
145,0,32,172
145,0,32,243
145,0,33,137
145,0,33,207
145,0,33,244
145,0,34,84
145,0,35,80
145,0,36,71
145,0,37,24
145,0,37,119
145,0,37,137
145,0,38,96
145,0,38,203
145,0,41,108
145,0,42,61
145,0,42,186
145,0,43,2
145,0,43,21
145,0,43,31
145,0,43,200
145,0,44,138
145,0,44,255
145,0,45,197
145,0,46,134
145,0,46,177
145,0,46,237
145,0,47,38
145,0,47,150
145,0,49,73
145,0,49,92
145,0,50,147
145,0,52,192
145,0,54,125
145,0,54,235
145,0,55,73
145,0,55,166
145,0,57,34
145,0,58,29
145,0,58,199
145,0,59,240
145,0,61,132
145,0,61,213
145,0,62,233
145,0,63,48
145,0,63,99
145,0,64,54
145,0,64,66
145,0,65,127
145,0,67,126
145,0,67,176
145,0,68,205
145,0,69,17
145,0,69,152
145,0,70,102
145,0,70,226
145,0,71,130
145,0,72,190
145,0,73,30
145,0,73,98
145,0,74,132
145,0,74,165
145,0,74,177
145,0,76,35
145,0,76,135
145,0,76,165
145,0,77,235
145,0,78,138
145,0,79,72
145,0,79,105
145,0,79,125
145,0,80,43
145,0,80,179
145,0,82,138
145,0,83,206
145,0,86,154
145,0,86,233
145,0,89,4
145,0,89,26
145,0,89,133
145,0,89,136
145,0,90,66
145,0,90,225
145,0,92,40
145,0,93,134
145,0,93,236
145,0,94,100
145,0,94,221
145,0,97,148
145,0,98,4
145,0,98,22
145,0,98,29
145,0,99,97
145,0,101,127
145,0,101,130
145,0,101,208
145,0,102,98
145,0,103,141
145,0,104,167
145,0,105,108
145,0,106,175
145,0,108,60
145,0,108,77
145,0,109,24
145,0,109,68
145,0,111,94
145,0,111,96
145,0,112,49
145,0,112,83
145,0,113,6
145,0,113,111
145,0,113,199
145,0,114,54
145,0,115,19
145,0,118,51
145,0,118,101
145,0,119,20
145,0,119,100
145,0,122,55
145,0,124,92
145,0,126,124
145,0,128,111
145,0,128,167
145,0,132,76
145,0,139,88
145,0,139,95
145,0,141,210
145,0,142,90
145,0,143,134
145,0,144,3
145,0,147,73
145,0,148,113
145,0,150,70
145,0,151,19
145,0,151,102
145,0,152,234
145,0,154,45
145,0,155,54
145,0,158,183
145,0,163,74
145,0,163,78
145,0,167,84
145,0,174,96
145,0,187,74
145,0,189,6
145,0,191,112
145,0,195,223
145,0,197,203
145,0,198,246
145,0,199,56
145,0,201,210
145,0,202,248
145,0,203,125
145,0,204,70
145,0,205,86
145,0,210,112
145,0,212,14
145,0,214,208
145,0,218,15
145,0,218,19
145,0,223,12
145,0,224,73
145,0,225,67
145,0,227,139
145,0,228,73
145,0,228,104
145,0,229,34
145,0,230,69
145,0,231,17
145,0,233,255
145,0,234,83
145,0,234,186
145,0,235,18
145,0,235,68
145,0,235,158
145,0,236,116
145,0,236,201
145,0,239,11
145,0,240,241
145,0,242,99
145,0,251,134
145,0,254,4
145,0,254,42
145,0,255,12
145,0,255,37
145,0,255,44
145,0,255,76
145,0,255,114
146,0,1,42
146,0,3,217
146,0,4,206
146,0,19,203
146,0,21,112
146,0,24,13
146,0,33,69
146,0,34,172
146,0,36,106
146,0,39,223
146,0,52,76
146,0,52,176
146,0,54,213
146,0,57,162
146,0,60,41
146,0,61,177
146,0,64,69
146,0,64,145
146,0,65,208
146,0,66,115
146,0,68,170
146,0,69,184
146,0,71,36
146,0,76,209
146,0,77,167
146,0,79,70
146,0,82,129
146,0,84,165
146,0,85,159
146,0,87,47
146,0,87,190
146,0,87,240
146,0,90,0
146,0,91,255
146,0,101,218
146,0,105,39
146,0,106,136
146,0,112,149
146,0,116,165
146,0,120,138
146,0,123,236
146,0,126,59
146,0,127,197
146,0,129,36
146,0,129,119
146,0,130,182
146,0,137,206
146,0,138,195
146,0,139,63
146,0,142,168
146,0,142,202
146,0,146,135
146,0,154,149
146,0,155,43
146,0,160,132
146,0,168,20
146,0,168,188
146,0,174,15
146,0,174,97
146,0,180,191
146,0,181,102
146,0,184,24
146,0,185,202
146,0,186,130
146,0,196,172
146,0,198,152
146,0,198,199
146,0,200,50
146,0,200,127
146,0,201,39
146,0,204,35
146,0,205,102
146,0,208,3
146,0,209,16
146,0,214,82
146,0,216,130
146,0,217,114
146,0,218,5
146,0,221,84
146,0,224,118
146,0,226,29
146,0,227,85
146,0,231,174
146,0,232,32
146,0,233,62
146,0,233,147
146,0,235,97
146,0,243,227
146,0,245,115
146,0,245,117
146,0,245,152
146,0,246,6
146,0,249,87
146,0,249,213
146,0,250,149
146,0,251,153
146,0,253,254
146,0,254,100
147,0,5,143
147,0,5,145
147,0,7,163
147,0,8,80
147,0,8,107
147,0,9,192
147,0,11,135
147,0,11,194
147,0,15,237
147,0,17,205
147,0,21,87
147,0,21,144
147,0,29,206
147,0,32,213
147,0,34,218
147,0,36,253
147,0,37,144
147,0,38,136
147,0,38,192
147,0,42,82
147,0,42,222
147,0,43,148
147,0,45,80
147,0,53,81
147,0,55,245
147,0,57,65
147,0,60,63
147,0,64,4
147,0,64,153
147,0,64,167
147,0,75,103
147,0,75,120
147,0,76,75
147,0,76,171
147,0,77,185
147,0,81,64
147,0,81,222
147,0,82,212
147,0,86,97
147,0,88,161
147,0,90,114
147,0,97,63
147,0,103,192
147,0,112,74
147,0,119,163
147,0,120,7
147,0,124,40
147,0,130,102
147,0,131,65
147,0,132,13
147,0,134,37
147,0,135,34
147,0,136,152
147,0,141,26
147,0,141,114
147,0,143,32
147,0,143,204
147,0,145,114
147,0,147,64
147,0,149,61
147,0,154,74
147,0,156,31
147,0,163,212
147,0,164,150
147,0,165,60
147,0,167,34
147,0,167,118
147,0,167,226
147,0,168,68
147,0,168,107
147,0,169,30
147,0,169,215
147,0,175,22
147,0,182,33
147,0,182,43
147,0,183,4
147,0,184,27
147,0,185,108
147,0,189,5
147,0,190,155
147,0,195,95
147,0,202,77
147,0,203,90
147,0,206,15
147,0,210,47
147,0,212,161
147,0,214,189
147,0,216,54
147,0,218,162
147,0,221,156
147,0,223,216
147,0,226,178
147,0,228,40
147,0,239,200
147,0,244,147
147,0,244,221
147,0,249,47
147,0,249,55
147,0,249,129
148,0,0,177
148,0,2,74
148,0,3,138
148,0,4,162
148,0,5,104
148,0,5,165
148,0,7,226
148,0,16,99
148,0,16,130
148,0,19,219
148,0,23,213
148,0,23,233
148,0,24,136
148,0,25,202
148,0,26,162
148,0,29,205
148,0,30,230
148,0,31,117
148,0,37,185
148,0,37,198
148,0,38,108
148,0,38,162
148,0,39,218
148,0,41,41
148,0,44,180
148,0,46,166
148,0,48,179
148,0,51,164
148,0,54,46
148,0,57,130
148,0,57,241
148,0,60,60
148,0,60,146
148,0,61,241
148,0,62,70
148,0,63,208
148,0,66,146
148,0,69,185
148,0,69,246
148,0,70,13
148,0,73,66
148,0,75,176
148,0,77,189
148,0,81,167
148,0,81,202
148,0,83,200
148,0,84,252
148,0,86,227
148,0,88,216
148,0,89,171
148,0,89,207
148,0,94,26
148,0,95,221
148,0,97,195
148,0,104,126
148,0,104,193
148,0,108,191
148,0,114,126
148,0,118,116
148,0,128,220
148,0,132,189
148,0,136,97
148,0,139,124
148,0,145,168
148,0,148,209
148,0,149,111
148,0,152,126
148,0,153,173
148,0,153,206
148,0,157,74
148,0,158,210
148,0,161,185
148,0,162,183
148,0,163,146
148,0,164,143
148,0,164,207
148,0,165,84
148,0,168,156
148,0,168,173
148,0,173,225
148,0,174,141
148,0,175,36
148,0,176,249
148,0,177,164
148,0,177,244
148,0,178,148
148,0,178,200
148,0,183,193
148,0,184,194
148,0,185,8
148,0,186,205
148,0,190,141
148,0,190,233
148,0,191,78
148,0,192,49
148,0,195,14
148,0,196,94
148,0,196,218
148,0,197,57
148,0,199,100
148,0,200,246
148,0,202,123
148,0,203,95
148,0,204,42
148,0,207,199
148,0,208,250
148,0,210,104
148,0,210,223
148,0,212,174
148,0,213,227
148,0,213,239
148,0,214,109
148,0,215,232
148,0,215,254
148,0,216,77
148,0,219,162
148,0,222,95
148,0,223,37
148,0,224,151
148,0,227,52
148,0,230,19
148,0,230,92
148,0,231,158
148,0,232,59
148,0,232,245
148,0,236,135
148,0,237,182
148,0,240,196
148,0,242,50
148,0,242,207
148,0,244,199
148,0,244,202
148,0,246,55
148,0,246,208
148,0,248,218
148,0,251,90
148,0,252,145
148,0,253,80
148,0,255,127
149,0,10,110
149,0,11,191
149,0,11,228
149,0,12,102
149,0,14,62
149,0,20,147
149,0,21,105
149,0,21,240
149,0,22,21
149,0,22,204
149,0,24,75
149,0,34,146
149,0,34,237
149,0,35,27
149,0,35,138
149,0,36,107
149,0,36,202
149,0,38,210
149,0,41,242
149,0,42,163
149,0,42,178
149,0,47,208
149,0,47,253
149,0,48,218
149,0,52,153
149,0,53,141
149,0,53,207
149,0,57,97
149,0,59,190
149,0,63,160
149,0,63,235
149,0,64,122
149,0,64,138
149,0,64,208
149,0,65,188
149,0,68,68
149,0,69,203
149,0,70,228
149,0,76,137
149,0,76,201
149,0,79,107
149,0,80,129
149,0,83,238
149,0,84,76
149,0,84,220
149,0,85,117
149,0,86,80
149,0,88,12
149,0,91,237
149,0,94,200
149,0,96,182
149,0,99,117
149,0,100,161
149,0,101,142
149,0,102,70
149,0,105,56
149,0,107,159
149,0,109,236
149,0,111,187
149,0,112,200
149,0,114,161
149,0,118,17
149,0,118,39
149,0,118,207
149,0,120,6
149,0,123,141
149,0,123,155
149,0,129,221
149,0,132,175
149,0,134,50
149,0,135,225
149,0,135,239
149,0,136,43
149,0,136,78
149,0,138,228
149,0,139,194
149,0,144,126
149,0,147,198
149,0,149,88
149,0,149,155
149,0,150,165
149,0,156,84
149,0,158,197
149,0,159,35
149,0,159,108
149,0,159,142
149,0,163,97
149,0,164,40
149,0,164,77
149,0,167,82
149,0,170,8
149,0,170,195
149,0,171,12
149,0,171,60
149,0,171,154
149,0,172,48
149,0,172,87
149,0,174,83
149,0,176,23
149,0,177,12
149,0,177,107
149,0,177,247
149,0,181,154
149,0,182,142
149,0,183,56
149,0,183,156
149,0,184,103
149,0,184,127
149,0,184,215
149,0,185,68
149,0,188,181
149,0,190,144
149,0,190,220
149,0,191,80
149,0,191,192
149,0,191,241
149,0,198,115
149,0,199,90
149,0,202,200
149,0,204,233
149,0,207,16
149,0,212,251
149,0,216,86
149,0,217,150
149,0,221,15
149,0,221,129
149,0,222,34
149,0,222,56
149,0,223,42
149,0,225,199
149,0,232,143
149,0,232,153
149,0,236,164
149,0,237,138
149,0,238,184
149,0,240,110
149,0,244,29
149,0,247,201
149,0,249,59
149,0,249,135
149,0,252,8
149,0,254,56
150,0,0,89
150,0,2,13
150,0,2,202
150,0,3,148
150,0,4,240
150,0,8,117
150,0,9,11
150,0,10,127
150,0,11,109
150,0,12,5
150,0,12,91
150,0,12,123
150,0,14,126
150,0,15,22
150,0,15,34
150,0,16,85
150,0,16,171
150,0,18,72
150,0,21,37
150,0,21,133
150,0,22,68
150,0,23,74
150,0,24,41
150,0,25,28
150,0,26,68
150,0,27,38
150,0,27,66
150,0,30,158
150,0,30,250
150,0,32,142
150,0,32,155
150,0,35,33
150,0,35,38
150,0,35,181
150,0,35,215
150,0,36,57
150,0,36,205
150,0,37,122
150,0,38,21
150,0,38,41
150,0,40,9
150,0,41,28
150,0,43,68
150,0,47,228
150,0,48,244
150,0,48,255
150,0,49,90
150,0,49,135
150,0,49,202
150,0,49,213
150,0,50,205
150,0,51,67
150,0,53,109
150,0,53,139
150,0,55,99
150,0,55,180
150,0,56,185
150,0,56,226
150,0,59,153
150,0,59,236
150,0,60,166
150,0,61,145
150,0,61,196
150,0,62,85
150,0,63,248
150,0,66,113
150,0,67,31
150,0,69,100
150,0,70,33
150,0,70,143
150,0,71,45
150,0,72,110
150,0,73,68
150,0,73,100
150,0,74,48
150,0,75,118
150,0,76,171
150,0,78,134
150,0,79,254
150,0,80,125
150,0,80,164
150,0,80,168
150,0,82,26
150,0,82,236
150,0,84,117
150,0,85,52
150,0,86,93
150,0,87,116
150,0,88,64
150,0,90,34
150,0,91,91
150,0,93,204
150,0,94,22
150,0,94,91
150,0,94,123
150,0,95,35
150,0,95,152
150,0,95,196
150,0,95,213
150,0,96,175
150,0,98,23
150,0,98,158
150,0,100,154
150,0,100,176
150,0,101,87
150,0,102,179
150,0,102,232
150,0,103,63
150,0,104,209
150,0,105,98
150,0,105,143
150,0,106,70
150,0,106,132
150,0,108,68
150,0,109,97
150,0,109,176
150,0,109,226
150,0,110,109
150,0,111,55
150,0,111,108
150,0,111,178
150,0,112,107
150,0,112,195
150,0,112,226
150,0,113,152
150,0,114,115
150,0,114,121
150,0,115,60
150,0,115,157
150,0,116,128
150,0,117,209
150,0,118,41
150,0,118,126
150,0,118,185
150,0,119,115
150,0,120,108
150,0,120,219
150,0,121,134
150,0,123,182
150,0,124,4
150,0,126,176
150,0,127,161
150,0,128,51
150,0,128,135
150,0,130,18
150,0,130,89
150,0,130,114
150,0,130,252
150,0,131,101
150,0,131,254
150,0,132,168
150,0,132,191
150,0,133,6
150,0,133,124
150,0,133,236
150,0,134,39
150,0,134,150
150,0,134,200
150,0,134,254
150,0,135,48
150,0,135,104
150,0,135,120
150,0,139,58
150,0,139,225
150,0,140,77
150,0,141,28
150,0,141,174
150,0,145,66
150,0,145,88
150,0,145,214
150,0,146,110
150,0,146,184
150,0,147,68
150,0,149,144
150,0,149,236
150,0,150,140
